0, 3900, 4000, 4100, 4200, 4400, 4500, 4600, 4800, 5000
0, 7500, 7600, 7700, 7800, 7900, 8000, 8100, 8200, 8500
0, 3000, 3500, 3800, 4000, 4500, 5500, 6000, 7000, 8000
0, 1300, 1400, 1500, 1600, 1700, 1800, 1900, 2000, 2200
0, 3000, 3200, 3300, 3500, 3800, 4000, 4500, 4800, 5000
0, 4400, 4500, 4800, 5000, 5200, 5300, 5400, 5600, 6000
0, 6100, 6200, 6300, 6400, 6500, 6600, 6700, 6800, 6900
0, 1500, 2000, 3000, 4000, 5000, 6000, 6500, 7000, 8000
